date,מדד בסיס,מדד פתיחה,locking,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
09/08/2017,1392.75,1383.56,1376.87,1384.83,1370.66,503731097
10/08/2017,1376.87,1346.71,1363.5,1370.37,1346.71,498314441
13/08/2017,1363.5,1361.36,1365.96,1369.46,1359.69,497773902
14/08/2017,1365.96,1372.01,1388.58,1390.87,1370.8,503782266
15/08/2017,1388.58,1388.65,1388.68,1393.82,1382.32,503624420
16/08/2017,1388.68,1392.2,1399.13,1402.01,1391.53,508674158
17/08/2017,1399.13,1396.33,1394.49,1398.04,1392.37,506196692
20/08/2017,1394.49,1387.41,1389.28,1390.03,1385.58,503953373
21/08/2017,1389.28,1385.48,1394.77,1402.83,1384.98,504586470
22/08/2017,1394.77,1402.96,1407.05,1407.57,1399.79,506158268
23/08/2017,1407.05,1407.52,1395.75,1408.93,1395.75,501825131
24/08/2017,1395.75,1395.29,1396.08,1399.84,1395.09,500196196
27/08/2017,1396.08,1395.82,1392.01,1396.07,1388.78,498541867
28/08/2017,1392.01,1391.18,1392.42,1397.25,1386.33,496949515
29/08/2017,1392.42,1387.8,1381.61,1388.18,1375.94,492972928
30/08/2017,1381.61,1390.37,1390.99,1392.48,1385.92,495241280
31/08/2017,1390.99,1396.27,1400.94,1401.46,1392.96,501262628
03/09/2017,1400.94,1393.14,1383.91,1395.03,1379.03,494338350
04/09/2017,1383.91,1390.26,1390.55,1391.14,1384.93,497878631
05/09/2017,1390.55,1390.04,1392.31,1397.2,1388.73,497011094
06/09/2017,1392.31,1390.15,1393.31,1396.11,1386.92,496846813
07/09/2017,1393.31,1394.21,1388.09,1394.31,1387.18,495824758
10/09/2017,1388.09,1383.55,1384.87,1385.96,1381.52,493072462
11/09/2017,1384.87,1392.08,1404.03,1404.99,1392.08,505154368
12/09/2017,1404.03,1407.69,1412.6,1414.65,1407.69,512004308
13/09/2017,1412.6,1412.16,1417.91,1418.29,1409.58,514154036
14/09/2017,1417.91,1416.98,1415.46,1421.38,1413.76,511574260
17/09/2017,1415.46,1413.91,1415.1,1418.89,1412.61,509116182
18/09/2017,1415.1,1421.76,1424.96,1428.3,1420.76,511020334
19/09/2017,1424.96,1423.1,1419.9,1425.44,1419.35,507879373
24/09/2017,1419.9,1416.88,1416.52,1417.7,1413.56,505548956
25/09/2017,1416.52,1417.53,1417.2,1419.06,1413.83,507354585
26/09/2017,1417.2,1416.46,1418.2,1421.16,1415.4,507700341
27/09/2017,1418.2,1418.83,1418.85,1422.18,1418.76,508713829
28/09/2017,1418.85,1427.57,1421.04,1427.57,1417.18,507577064
01/10/2017,1421.04,1427.51,1427.84,1430.8,1427.39,509446034
02/10/2017,1427.84,1430.03,1429.88,1431.31,1425.98,512902927
03/10/2017,1429.88,1431.79,1432.9,1436.54,1430.7,513606921
08/10/2017,1432.9,1443.37,1447.18,1448.91,1442.81,517313375
09/10/2017,1447.18,1448.2,1444.89,1450.13,1443.63,516849870
10/10/2017,1444.89,1445.92,1441.19,1445.92,1440.64,514917157
15/10/2017,1441.19,1442.92,1448.82,1450.2,1441.92,515589047
16/10/2017,1448.82,1449.23,1443.29,1451.04,1443.29,513538014
17/10/2017,1443.29,1446.34,1443.68,1447.69,1442.82,513265525
18/10/2017,1443.68,1446.08,1447.39,1451.93,1444.83,514030793
19/10/2017,1447.39,1445.09,1435.56,1445.56,1432.76,508883688
22/10/2017,1435.56,1447.64,1445.46,1449.52,1445.46,512877065
23/10/2017,1445.46,1447.79,1440.59,1448.66,1440.35,510593494
24/10/2017,1440.59,1440.36,1441.73,1445.13,1439.47,510851093
25/10/2017,1441.73,1441.74,1437.58,1442.5,1437.58,508536881
26/10/2017,1437.58,1440.04,1438.18,1441.15,1436.82,508852140
29/10/2017,1438.18,1445.26,1442.86,1446.15,1442.49,508575711
30/10/2017,1442.86,1440.15,1441.49,1444.17,1438.49,509618946
31/10/2017,1441.49,1441.23,1438.61,1445.62,1435.58,505724109
01/11/2017,1438.61,1443.23,1442.9,1444.97,1440.49,508785732
02/11/2017,1442.9,1437.87,1427.62,1442.01,1425.53,498606545
05/11/2017,1427.62,1430.8,1424.79,1433.02,1424.79,496603877
06/11/2017,1424.79,1423.02,1427.31,1430.73,1422.76,499260796
07/11/2017,1427.31,1430.9,1423.36,1432.47,1423.36,498709581
08/11/2017,1423.36,1422.39,1419.14,1422.9,1417.72,495598084
09/11/2017,1419.14,1423.68,1417.35,1425.41,1398.18,497628905
12/11/2017,1417.35,1421.8,1419.84,1424.41,1418.51,498307262
13/11/2017,1419.84,1420.95,1418.48,1423.34,1408.95,498058845
14/11/2017,1418.48,1417.34,1411.82,1418.78,1411.12,494643189
15/11/2017,1411.82,1408.5,1400.05,1408.5,1397.65,490969175
16/11/2017,1400.05,1406.53,1405.6,1408.27,1401.9,493115337
19/11/2017,1405.6,1409.97,1409.06,1410.9,1405.95,495953521
20/11/2017,1409.06,1404.17,1409.85,1415.22,1403.63,494931676
21/11/2017,1409.85,1410.73,1417.31,1418.35,1407.83,496886426
22/11/2017,1417.31,1420.23,1417.72,1421.66,1416.03,497910772
23/11/2017,1417.72,1415.91,1432.71,1433.24,1410.3,503521115
26/11/2017,1432.71,1431,1440.08,1444.65,1430.45,504895809
27/11/2017,1440.08,1440.88,1435.86,1441.67,1433.07,502909302
28/11/2017,1435.86,1437.73,1446.67,1448.72,1434.48,506848829
29/11/2017,1446.67,1450.77,1449.28,1455.06,1448.56,508925898
30/11/2017,1449.28,1457.16,1455.32,1465.74,1451.17,509249238
03/12/2017,1455.32,1468.45,1470.73,1473.35,1464.05,516621263
04/12/2017,1470.73,1472.42,1466.28,1475.91,1466.24,514262375
05/12/2017,1466.28,1463.58,1460.04,1466.35,1457.62,511081298
06/12/2017,1460.04,1454.23,1448.41,1455.12,1447.92,506213737
07/12/2017,1448.41,1445.58,1445.68,1452.91,1441.2,505191568
10/12/2017,1445.68,1461.64,1454.36,1462.4,1452.39,512415491
11/12/2017,1454.36,1454.31,1460.5,1464.88,1454.31,515253699
12/12/2017,1460.5,1460.64,1463.22,1465.4,1459.01,517946380
13/12/2017,1463.22,1462.03,1457.83,1463.81,1457.03,515145149
14/12/2017,1457.83,1459.97,1461.34,1464.6,1439.29,520563153
17/12/2017,1461.34,1466.93,1465.73,1468.55,1463.41,520882379
18/12/2017,1465.73,1468.8,1473.81,1476.56,1468.25,524179480
19/12/2017,1473.81,1474.46,1473.56,1476.08,1470.1,524472596
20/12/2017,1473.56,1470.51,1478.37,1486.45,1470.51,525117857
21/12/2017,1478.37,1476.66,1486.94,1488.22,1475.17,527465702
24/12/2017,1486.94,1498.28,1514.49,1514.49,1498.05,538739622
25/12/2017,1514.49,1516.61,1508.3,1517.05,1506.66,536283880
26/12/2017,1508.3,1509.21,1508.45,1511.37,1502.74,536828903
27/12/2017,1508.45,1509.83,1506.4,1510.75,1499.49,535962991
28/12/2017,1506.4,1511.5,1512.48,1513.22,1507.49,536437091
31/12/2017,1512.48,1511.48,1509.78,1511.88,1506.84,535549079
01/01/2018,1509.78,1511.5,1523.24,1525.16,1511.39,540030193
02/01/2018,1523.24,1526.03,1532.12,1532.7,1521.87,544051992
03/01/2018,1532.12,1532.54,1525.77,1534.69,1522,541634831
04/01/2018,1525.77,1527.18,1535.89,1535.89,1525.55,544710169
07/01/2018,1535.89,1541.84,1536.92,1550.96,1535.88,546273046
08/01/2018,1536.92,1538.98,1530.21,1539.4,1524.11,545543139
09/01/2018,1530.21,1529.82,1528.91,1533.7,1526.07,545428797
10/01/2018,1528.91,1527.39,1516.89,1527.56,1513.63,541039495
11/01/2018,1516.89,1516.1,1531.65,1531.65,1516.1,550396642
14/01/2018,1531.65,1543.06,1541.93,1545.84,1540.47,556353770
15/01/2018,1541.93,1542.01,1541.2,1543.76,1537.3,555927110
16/01/2018,1541.2,1544.13,1542.81,1548.12,1541.52,557961751
17/01/2018,1542.81,1534.52,1535.3,1537.57,1531.28,553503010
18/01/2018,1535.3,1543.47,1533.58,1543.97,1533.47,549554499
21/01/2018,1533.58,1536.3,1527,1537.59,1526.2,548937859
22/01/2018,1527,1530.6,1531.46,1534.96,1526.61,551381822
23/01/2018,1531.46,1536.88,1533.68,1537.96,1530.01,552518014
24/01/2018,1533.68,1534.85,1538.76,1538.82,1531.28,553439567
25/01/2018,1538.76,1535.44,1543.13,1547.69,1531.91,553481998
28/01/2018,1543.13,1554.66,1554.3,1555.63,1552.72,556740197
29/01/2018,1554.3,1551.85,1549.87,1553.99,1547.01,556410646
30/01/2018,1549.87,1544.89,1538.88,1546.6,1535.56,547300278
31/01/2018,1538.88,1540.88,1547.55,1548.88,1539.71,549465941
01/02/2018,1547.55,1545.94,1540.28,1548.89,1534.82,484259144
04/02/2018,1540.28,1519.87,1512.84,1520.81,1510.78,475529953
05/02/2018,1512.84,1514.77,1505.81,1515.54,1496.54,473100075
06/02/2018,1505.81,1464.32,1482.71,1491.55,1453.95,466322600
07/02/2018,1482.71,1486.53,1497.33,1499.36,1479.75,471976514
08/02/2018,1497.33,1495.54,1478.52,1496.27,1476.01,463310016
11/02/2018,1478.52,1469.57,1459.97,1472.1,1458.99,456172875
12/02/2018,1459.97,1464.96,1468.5,1476.64,1464.96,459754008
13/02/2018,1468.5,1469.72,1467.17,1472.04,1459.09,459076949
14/02/2018,1467.17,1473.6,1474.78,1479.53,1464.9,461782419
15/02/2018,1474.78,1490.37,1490.2,1493.77,1485.84,470132584
18/02/2018,1490.2,1493.85,1498.55,1499.86,1493.08,471750517
19/02/2018,1498.55,1499.04,1508.1,1512.64,1498.91,475250766
20/02/2018,1508.1,1505.88,1498.85,1506.27,1494.08,472125539
21/02/2018,1498.85,1493.66,1502.25,1502.25,1487.21,472207797
22/02/2018,1502.25,1498.75,1499.34,1502.24,1489.23,472261283
25/02/2018,1499.34,1510.1,1507.95,1512.77,1507.51,474695544
26/02/2018,1507.95,1509.34,1508.75,1514.87,1508.39,474034687
27/02/2018,1508.75,1512.96,1511.06,1513.72,1508.59,474395108
28/02/2018,1511.06,1505.9,1500.56,1506.61,1499.95,469049756
04/03/2018,1500.56,1488.14,1486.3,1488.43,1484.33,465250497
05/03/2018,1486.3,1477,1476.78,1484.43,1472.36,462897732
06/03/2018,1476.78,1485,1482.12,1487.91,1480.56,464088659
07/03/2018,1482.12,1477.03,1479.48,1479.48,1473.17,462639215
08/03/2018,1479.48,1483.92,1481.35,1484.77,1479.82,463629008
11/03/2018,1481.35,1492.75,1494.5,1496.49,1491.75,467413908
12/03/2018,1494.5,1500.06,1493.78,1501.04,1493.78,467784260
13/03/2018,1493.78,1496.91,1502.02,1505.86,1492.98,470172837
14/03/2018,1502.02,1498.67,1499.11,1507.89,1498.45,467881150
15/03/2018,1499.11,1506.2,1504.95,1506.2,1500.61,467888942
18/03/2018,1504.95,1505.11,1501.37,1506.28,1499.14,467423130
19/03/2018,1501.37,1498.07,1486.92,1498.76,1486.11,462308970
20/03/2018,1486.92,1486.64,1488.24,1491.5,1485.11,461388355
21/03/2018,1488.24,1487.89,1483.42,1487.89,1478.95,459755789
22/03/2018,1483.42,1477.15,1470.44,1479.26,1469.21,455749958
25/03/2018,1470.44,1443.14,1427.67,1443.14,1423.69,442347506
26/03/2018,1427.67,1437.19,1438.36,1447.53,1437.19,445394218
27/03/2018,1438.36,1449.55,1448.5,1455.69,1445.51,448920977
28/03/2018,1448.5,1438.59,1434.43,1439.74,1431.07,446007643
29/03/2018,1434.43,1438.94,1436.22,1443.57,1431.47,446692465
01/04/2018,1436.22,1443.77,1440.09,1444.95,1439.55,447553843
02/04/2018,1440.09,1436.41,1431.07,1436.41,1429.55,444509446
03/04/2018,1431.07,1424.91,1423.86,1425.29,1416.31,441981054
04/04/2018,1423.86,1424.01,1391.67,1424.71,1387.82,432690136
08/04/2018,1391.67,1397.64,1416.93,1419.16,1393.62,440305432
09/04/2018,1416.93,1421.97,1418.91,1425.65,1413.19,440961146
10/04/2018,1418.91,1431.85,1441.07,1441.07,1428.96,448687496
11/04/2018,1441.07,1438.46,1439.44,1440.43,1426.75,448163259
12/04/2018,1439.44,1448.81,1461.65,1461.65,1444.03,454869991
15/04/2018,1461.65,1456.61,1471.43,1471.99,1452.11,457476236
16/04/2018,1471.43,1471.91,1476.26,1476.88,1467.27,457947862
17/04/2018,1476.26,1486.13,1484.42,1486.65,1476.32,459556954
22/04/2018,1484.42,1482.71,1491.82,1491.82,1479.11,462543407
23/04/2018,1491.82,1488.52,1480.67,1489.81,1474.46,459072872
24/04/2018,1480.67,1482.37,1480.7,1488.76,1479.78,460354257
25/04/2018,1480.7,1468.8,1459.83,1469.48,1458.95,452447422
26/04/2018,1459.83,1471.76,1466.89,1471.76,1462.7,454537127
29/04/2018,1466.89,1476.03,1473.96,1479.49,1469.51,457393321
30/04/2018,1473.96,1471.07,1465.24,1474.09,1459.11,455642987
01/05/2018,1465.24,1460.25,1463.83,1470.7,1458.8,455836050
02/05/2018,1463.83,1468.78,1476.2,1476.88,1468.42,459326559
03/05/2018,1476.2,1474.98,1468.91,1480.32,1468.91,463827640
06/05/2018,1468.91,1477.48,1476.13,1479.37,1475.78,463586917
07/05/2018,1476.13,1479.2,1474.74,1481.55,1467.57,464919458
08/05/2018,1474.74,1473.51,1464.42,1473.51,1464.42,462187007
09/05/2018,1464.42,1464.8,1469.98,1471.82,1461.7,463680011
10/05/2018,1469.98,1473.61,1472.19,1475.14,1467.32,464742637
13/05/2018,1472.19,1484.77,1485.21,1487.02,1482.98,469031740
14/05/2018,1485.21,1484.28,1487.04,1487.79,1476.48,470722711
15/05/2018,1487.04,1482.42,1491.85,1496.21,1481.88,472379570
16/05/2018,1491.85,1496,1502.42,1503.24,1494.18,477041445
17/05/2018,1502.42,1505.25,1516.37,1516.37,1499.91,481722491
21/05/2018,1516.37,1523.17,1528.22,1531.1,1521.12,485306084
22/05/2018,1528.22,1527.41,1519.95,1527.42,1519.41,482491891
23/05/2018,1519.95,1515.47,1511.5,1515.47,1503.54,480575612
24/05/2018,1511.5,1525.7,1516.32,1525.7,1516.06,482159369
27/05/2018,1516.32,1525.34,1528.07,1529.15,1525.34,486470509
28/05/2018,1528.07,1530.27,1524.27,1530.75,1520.78,485698312
29/05/2018,1524.27,1516.57,1511.69,1517.6,1509.32,480617208
30/05/2018,1511.69,1512.27,1512.44,1517.25,1511.11,480777818
31/05/2018,1512.44,1517.64,1512.01,1518.29,1507.7,479882505
03/06/2018,1512.01,1519.55,1519.78,1521.37,1517.26,482023817
04/06/2018,1519.78,1520.49,1522.65,1524.79,1518.59,481732948
05/06/2018,1522.65,1523.69,1531.35,1531.93,1520.05,484441180
06/06/2018,1531.35,1530.67,1527.31,1532.46,1524.92,482629653
07/06/2018,1527.31,1534.69,1532.15,1536,1529.43,485037829
10/06/2018,1532.15,1535.48,1532.4,1535.91,1529.93,487835983
11/06/2018,1532.4,1534.1,1539.15,1540,1532.88,490363746
12/06/2018,1539.15,1543.24,1538.61,1545.14,1537.61,491908786
13/06/2018,1538.61,1541.63,1540.3,1542.51,1536.9,493716257
14/06/2018,1540.3,1533.59,1542.16,1543,1533.49,493715409
17/06/2018,1542.16,1538.6,1540.28,1540.64,1537.98,492758964
18/06/2018,1540.28,1537.44,1532.7,1537.44,1526.44,491420789
19/06/2018,1532.7,1522.64,1524.9,1527.81,1520.87,488752333
20/06/2018,1524.9,1531.62,1537.01,1539.21,1530.72,493972361
21/06/2018,1537.01,1539.29,1528.47,1539.82,1528.35,491214973
24/06/2018,1528.47,1527.81,1536.55,1537.04,1527.79,492851121
25/06/2018,1536.55,1534.46,1523.84,1534.46,1522.8,488648743
26/06/2018,1523.84,1526.98,1525.02,1528.31,1524.07,488347017
27/06/2018,1525.02,1527.38,1530.25,1533,1516.66,491534255
28/06/2018,1530.25,1520.96,1516.83,1524.05,1515.88,487388347
01/07/2018,1516.83,1521.56,1520.57,1523.45,1520.42,489553592
02/07/2018,1520.57,1511.79,1515.91,1515.91,1509.87,487796544
03/07/2018,1515.91,1521.06,1525.8,1525.91,1519.02,492069443
04/07/2018,1525.8,1522.74,1525.69,1527.9,1521.78,491788188
05/07/2018,1525.69,1526.29,1523.75,1527.56,1520.91,489445165
08/07/2018,1523.75,1532.38,1530.63,1533.97,1530.46,490614927
09/07/2018,1530.63,1532.17,1535.22,1536.69,1532.17,492679416
10/07/2018,1535.22,1537.38,1544.26,1544.41,1534.42,495951942
11/07/2018,1544.26,1538.77,1540.2,1540.68,1536.06,493031555
12/07/2018,1540.2,1545.94,1549.7,1549.7,1541.6,496205578
15/07/2018,1549.7,1549.43,1548.64,1552.82,1548.06,494653802
16/07/2018,1548.64,1547.6,1545.28,1553.68,1544.48,492873016
17/07/2018,1545.28,1544.59,1546.46,1546.56,1541.95,493336582
18/07/2018,1546.46,1551.66,1548.48,1552.09,1548.36,493791029
19/07/2018,1548.48,1544.42,1544.13,1548.84,1543.84,491442867
23/07/2018,1544.13,1544.16,1545.52,1546.98,1538.81,492106569
24/07/2018,1545.52,1551.09,1560.42,1562.13,1549.45,497010910
25/07/2018,1560.42,1558.08,1569.32,1569.41,1557.57,499724511
26/07/2018,1569.32,1581.6,1577.7,1581.6,1573.82,503190378
29/07/2018,1577.7,1570.44,1573.07,1574.71,1569.8,500680503
30/07/2018,1573.07,1570.06,1579.32,1585.38,1569.72,503990256
31/07/2018,1579.32,1581.3,1579.49,1585.46,1579.49,504620792
01/08/2018,1579.49,1584.3,1587.03,1587.03,1568.34,506211170
02/08/2018,1587.03,1583.72,1578,1586.05,1576.97,499631948
05/08/2018,1578,1593.98,1604.7,1610.55,1593.98,507805076
06/08/2018,1604.7,1604.31,1604.92,1606.95,1600.36,508873806
07/08/2018,1604.92,1606.62,1606.96,1607.43,1603.08,510965125
08/08/2018,1606.96,1607.41,1598.21,1607.41,1597.02,507826626
09/08/2018,1598.21,1588.67,1589.84,1591.68,1583.51,503849824
12/08/2018,1589.84,1586.69,1587.32,1588.63,1583.13,502403273
13/08/2018,1587.32,1582.25,1580.37,1583.41,1574.6,500125302
14/08/2018,1580.37,1583.38,1576.31,1587.69,1573.52,497639746
15/08/2018,1576.31,1579.24,1564.78,1580.35,1563.74,494290104
16/08/2018,1564.78,1573.36,1582.79,1584.72,1569.99,501918018
19/08/2018,1582.79,1594.11,1594.43,1595.82,1591.62,508018401
20/08/2018,1594.43,1601.57,1613.24,1614.89,1595.37,515324867
21/08/2018,1613.24,1615.81,1618.95,1630.22,1615.81,516900974
22/08/2018,1618.95,1615.37,1617.9,1621.97,1611.3,514492737
23/08/2018,1617.9,1625.21,1634.02,1634.32,1622.28,518276464
26/08/2018,1634.02,1642.56,1637.99,1644.91,1630.9,517067651
27/08/2018,1637.99,1642.48,1652.83,1653.45,1640.51,520666840
28/08/2018,1652.83,1651.64,1649.88,1657.95,1644.6,520217187
29/08/2018,1649.88,1650.83,1658.65,1661.38,1649.88,522442570
30/08/2018,1658.65,1659.17,1666.04,1666.37,1653.61,524846990
02/09/2018,1666.04,1663.05,1676.03,1676.19,1662.61,526702014
03/09/2018,1676.03,1675.17,1667.87,1675.61,1666.74,524821105
04/09/2018,1667.87,1671.42,1654.02,1671.42,1651.25,519685243
05/09/2018,1654.02,1649.48,1634.18,1649.48,1633.75,514012155
06/09/2018,1634.18,1628.55,1635.28,1641.84,1628.55,513149858
12/09/2018,1635.28,1638.2,1633.48,1647.75,1631.74,511320062
13/09/2018,1633.48,1629.23,1627.84,1643.8,1627.84,511187155
16/09/2018,1627.84,1645.04,1653.48,1653.48,1643.38,522240237
17/09/2018,1653.48,1653.3,1659.88,1660.68,1649.43,524085047
20/09/2018,1659.88,1666.26,1670.26,1673.34,1664.36,527955354
25/09/2018,1670.26,1669.81,1666.16,1676.41,1663.06,525336596
26/09/2018,1666.16,1661.74,1652.42,1665.02,1652.42,519543269
27/09/2018,1652.42,1630.62,1642.77,1644.56,1630.62,514928057
02/10/2018,1642.77,1641.39,1650.27,1651.35,1639.03,516397057
03/10/2018,1650.27,1654.67,1658.53,1661.46,1653.6,519006029
04/10/2018,1658.53,1643.41,1637.16,1648.24,1637.16,490499978
07/10/2018,1637.16,1625.57,1632.84,1632.84,1623.24,488964428
08/10/2018,1632.84,1632.59,1626.59,1632.59,1617.06,487373508
09/10/2018,1626.59,1624.45,1627.74,1633.82,1619.89,487245331
10/10/2018,1627.74,1628.44,1605.57,1630.05,1601.69,480621691
11/10/2018,1605.57,1575.77,1588.91,1595.22,1568.39,475496269
14/10/2018,1588.91,1600.48,1597.87,1606.95,1596.34,479609897
15/10/2018,1597.87,1589.32,1590.47,1597.59,1583.41,478202956
16/10/2018,1590.47,1597.33,1613.07,1613.07,1595.58,485588240
17/10/2018,1613.07,1619.96,1609.39,1622.45,1605.1,482237820
18/10/2018,1609.39,1606.51,1620.64,1620.91,1605.4,486838788
21/10/2018,1620.64,1617.2,1611.76,1618.5,1608.56,483986597
22/10/2018,1611.76,1622.82,1613.02,1633.3,1613.02,483910233
23/10/2018,1613.02,1592.73,1584.4,1599.13,1583.71,474737169
24/10/2018,1584.4,1594,1591.49,1601.77,1585.75,477736658
25/10/2018,1591.49,1564.12,1568.27,1575.82,1555.21,469575219
28/10/2018,1568.27,1563.14,1569.21,1573.01,1561.73,468919699
29/10/2018,1569.21,1572.85,1571.05,1583.34,1571.05,470849222
31/10/2018,1571.05,1583.87,1587.14,1588.56,1577.98,474846445
01/11/2018,1587.14,1589.07,1611.43,1611.43,1587.63,486328425
04/11/2018,1611.43,1616.62,1609.81,1616.94,1604.69,486222179
05/11/2018,1609.81,1608.02,1611.27,1617.59,1606.4,486970997
06/11/2018,1611.27,1618.44,1622.17,1622.17,1610.79,491771284
07/11/2018,1622.17,1622.82,1650.85,1650.85,1620.6,500493616
08/11/2018,1650.85,1646.78,1657.49,1665.75,1646.18,501422020
11/11/2018,1657.49,1652.04,1653.75,1659,1651.06,500587766
12/11/2018,1653.75,1658.5,1644.32,1664.29,1639.27,498681115
13/11/2018,1644.32,1646.4,1648.24,1654.12,1642.58,500161179
14/11/2018,1648.24,1644.27,1636.48,1649.97,1634.18,496261938
15/11/2018,1636.48,1640.79,1634.82,1643.06,1631.77,493366263
18/11/2018,1634.82,1642.73,1640.61,1648.51,1638.67,494751312
19/11/2018,1640.61,1639.81,1635.71,1646.91,1635.71,492553968
20/11/2018,1635.71,1617.1,1610.03,1628.53,1604.48,485982804
21/11/2018,1610.03,1615.01,1619.27,1621.16,1610.27,488777157
22/11/2018,1619.27,1623.04,1607.54,1623.16,1604.5,485002338
25/11/2018,1607.54,1603.25,1598.16,1606.72,1593.7,482578133
26/11/2018,1598.16,1607.68,1622.23,1622.23,1607.08,488753979
27/11/2018,1622.23,1624.44,1625.88,1633.36,1620.67,488899814
28/11/2018,1625.88,1635.13,1637.1,1642.32,1631.26,492165575
29/11/2018,1637.1,1642.86,1629.94,1645.56,1629.94,489908918
02/12/2018,1629.94,1646.43,1653.63,1654.47,1645.27,496156510
03/12/2018,1653.63,1664,1653.85,1665.65,1652.21,496165187
04/12/2018,1653.85,1644.51,1631.68,1644.51,1631.13,489381744
05/12/2018,1631.68,1619.04,1637.52,1637.51,1618.16,478071938
06/12/2018,1637.52,1616.59,1596.49,1619.42,1596.49,520815430
09/12/2018,1596.49,1582.44,1591.71,1591.71,1581.49,517905861
10/12/2018,1591.71,1585.31,1579.97,1589.65,1574.2,511632604
11/12/2018,1579.97,1583.58,1590.7,1598.43,1583.27,516322554
12/12/2018,1590.7,1591.59,1594.73,1599.85,1588.33,518258898
13/12/2018,1594.73,1587.12,1596.03,1596.12,1586.43,518627873
16/12/2018,1596.03,1575.62,1565,1575.62,1565,513132386
17/12/2018,1565,1563.85,1560.98,1573.56,1556.26,510590392
18/12/2018,1560.98,1556.59,1550.32,1558.51,1544.66,506259456
19/12/2018,1550.32,1551.62,1558.85,1558.85,1547.56,502902978
20/12/2018,1558.85,1526.51,1526.55,1532.32,1522.02,489622788
23/12/2018,1526.55,1467.41,1449.37,1468.18,1429.23,465231973
24/12/2018,1449.37,1459.54,1419.5,1459.54,1412.42,456305096
25/12/2018,1419.5,1400.56,1449.44,1451.55,1379.22,464812768
26/12/2018,1449.44,1443.59,1448.53,1468.72,1442.81,463983598
27/12/2018,1448.53,1483.5,1448.56,1484.74,1446.53,465412604
30/12/2018,1448.56,1466.99,1464.26,1470.72,1456.77,470725518
31/12/2018,1464.26,1470.9,1463.87,1479.54,1463.87,470480051
01/01/2019,1463.87,1464.65,1478.42,1479.46,1464.65,474485390
02/01/2019,1478.42,1465.15,1463.78,1466.03,1453,469987570
03/01/2019,1463.78,1452.98,1451.27,1462.15,1446.79,469399639
06/01/2019,1451.27,1483.98,1484.81,1487.89,1479.05,481094615
07/01/2019,1484.81,1486.53,1491.56,1495.25,1479.33,483354908
08/01/2019,1491.56,1498.47,1499.56,1510.36,1496.88,486049645
09/01/2019,1499.56,1505.75,1503.81,1511.03,1500.8,486496080
10/01/2019,1503.81,1505.18,1498.63,1505.18,1492.43,485518520
13/01/2019,1498.63,1509.87,1491.88,1511.15,1491.24,484000301
14/01/2019,1491.88,1482.8,1485.17,1487.66,1479.43,482696728
15/01/2019,1485.17,1496.19,1495.45,1498.97,1489.65,485985911
16/01/2019,1495.45,1498.54,1509.68,1510.44,1498.54,491826966
17/01/2019,1509.68,1510.43,1511.14,1516.04,1504.44,491249771
20/01/2019,1511.14,1530.15,1527.13,1536.6,1526.51,496941222
21/01/2019,1527.13,1524.83,1517.58,1525.26,1516.87,494843963
22/01/2019,1517.58,1513.53,1512.58,1520.07,1511.38,492997228
23/01/2019,1512.58,1510.07,1521.79,1523.5,1505.58,497116712
24/01/2019,1521.79,1528.4,1526.9,1529.8,1520.9,497866363
27/01/2019,1526.9,1540.9,1534.94,1542.24,1534.83,499728944
28/01/2019,1534.94,1531.76,1538.53,1543.85,1529.15,501225106
29/01/2019,1538.53,1539.48,1542.35,1548.56,1538.17,502575628
30/01/2019,1542.35,1546.22,1546.52,1550.52,1543.93,504353938
31/01/2019,1546.52,1558.83,1554.14,1559.49,1548.59,506688670
03/02/2019,1554.14,1554.27,1554.86,1556.78,1549.72,506806082
04/02/2019,1554.86,1555.07,1553.39,1558.07,1550.71,504746577
05/02/2019,1553.39,1555.64,1562.33,1562.33,1554.51,507884352
06/02/2019,1562.33,1561.09,1553.64,1561.9,1553.64,505274434
07/02/2019,1553.64,1550.01,1538.39,1550.42,1533.98,507410673
10/02/2019,1538.39,1541.51,1539.36,1542.5,1536.52,506647752
11/02/2019,1539.36,1540.14,1544.86,1549.98,1539.17,509872069
12/02/2019,1544.86,1551.64,1553.19,1554.89,1549.45,513328787
13/02/2019,1553.19,1561.73,1558.62,1574.79,1551.76,512105425
14/02/2019,1558.62,1563.44,1556.65,1563.44,1550.95,508172896
17/02/2019,1556.65,1566.69,1567.72,1570.96,1566.2,511074074
18/02/2019,1567.72,1568.63,1568.55,1569.69,1565.17,511623701
19/02/2019,1568.55,1568.44,1568.59,1570.73,1564.56,509848456
20/02/2019,1568.59,1569.79,1578.36,1579.67,1569.58,511839904
21/02/2019,1578.36,1582.34,1569.92,1582.34,1567.35,508856402
24/02/2019,1569.92,1571.16,1574.34,1576.28,1569.63,509305137
25/02/2019,1574.34,1579.51,1587.96,1591.61,1579.51,513071144
26/02/2019,1587.96,1582.2,1582.57,1584.11,1577.7,511641093
27/02/2019,1582.57,1576.73,1563.58,1577.13,1560.58,506141435
28/02/2019,1563.58,1559.72,1571.21,1572.12,1554.34,507627616
03/03/2019,1571.21,1577.22,1578.39,1579.55,1574.56,510411231
04/03/2019,1578.39,1581.74,1583.92,1588.59,1580.81,512176001
05/03/2019,1583.92,1580.12,1570.23,1581.31,1567.74,506328805
